170.721573	173.388233	F#:maj
173.388233	174.054898	B:maj
174.054898	174.721563	F#:maj7/5
174.721563	176.054893	C#:maj
176.054893	176.721558	Bb:min
176.721558	177.388223	Bb:sus4
177.388223	178.721553	Eb:min
178.721553	179.388218	B:maj
179.388218	180.054883	F#:maj7/5
180.054883	181.388213	C#:maj
181.388213	184.054873	F#:maj
184.054873	184.721538	B:maj
184.721538	186.721533	C#:maj
186.721533	187.388198	Bb:min
187.388198	189.388193	Eb:min
189.388193	190.054858	B:maj
190.054858	191.388188	C#:maj
191.388188	192.054853	F#:sus2
192.054853	194.721513	F#:maj
0.51	1.477742	N
1.477742	2.445484	N
2.445484	3.413226	N
3.413226	4.380968	N
4.380968	6.316452	B:maj
6.316452	8.251936	F#:maj
8.251936	12.533419	E:maj
12.533419	14.468903	Ab:min
14.468903	16.404387	Eb:min/b3
16.404387	20.483648	E:maj
20.483648	22.35865	B:maj
22.35865	24.23365	F#:maj
24.23365	26.10865	Ab:min
26.10865	27.98365	F#:maj
27.98365	29.85865	Ab:min
29.85865	31.73365	F#:maj
31.73365	33.60865	C#:min
33.60865	35.48365	F#:maj
35.48365	37.35865	B:maj
37.35865	39.23365	F#:maj
39.23365	41.10865	E:maj
41.10865	42.98365	F#:maj
42.98365	44.85865	Ab:min
44.85865	46.73365	Eb:min/b3
46.73365	48.60865	C#:min
48.60865	50.48365	F#:maj
50.48365	52.35865	B:maj
52.35865	54.23365	F#:maj
54.23365	56.10865	Ab:min
56.10865	57.98365	Eb:min
57.98365	59.85865	E:maj
59.85865	61.73365	C#:min
61.73365	63.60865	E:maj
63.60865	65.48365	F#:maj
65.48365	67.35865	B:maj
67.35865	69.23365	F#:maj
69.23365	71.10865	Ab:min
71.10865	72.98365	Eb:min
72.98365	74.85865	E:maj
74.85865	76.73365	Eb:min
76.73365	78.60865	C#:min7
78.60865	80.48365	F#:maj
80.48365	82.370653	B:sus2
82.370653	84.268326	B:maj
84.268326	88.018326	B:maj
88.018326	89.893326	Ab:min
89.893326	91.768326	E:maj
91.768326	93.643326	Ab:min
93.643326	95.518326	Eb:min/b3
95.518326	98.330826	E:maj
98.330826	99.268326	F#:7/5
99.268326	101.143326	B:maj
101.143326	103.018326	F#:maj
103.018326	104.893326	E:maj
104.893326	106.768326	F#:maj
106.768326	108.643326	Ab:min
108.643326	110.518326	Eb:min/b3
110.518326	112.393326	C#:min
112.393326	114.268326	F#:maj
114.268326	116.143326	B:maj
116.143326	118.018326	F#:maj
118.018326	119.893326	Ab:min
119.893326	121.768326	Eb:min
121.768326	123.643326	E:maj
123.643326	125.518326	C#:min
125.518326	127.393326	E:maj
127.393326	129.268326	F#:maj
129.268326	131.143326	B:maj
131.143326	133.018326	F#:maj
133.018326	134.893326	Ab:min
134.893326	136.768326	Eb:min
136.768326	138.643326	E:maj
138.643326	140.518326	Eb:min
140.518326	142.393326	C#:min7
142.393326	144.268326	F#:maj
144.268326	146.143326	B:sus2
146.143326	148.018326	B:maj
148.018326	150.830826	E:maj
150.830826	151.768326	Eb:min/b3
151.768326	153.643326	Ab:min
153.643326	155.518326	F#:maj
155.518326	157.393326	C#:min
157.393326	159.268326	E:maj
159.268326	163.018326	F#:maj
163.018326	164.893326	B:maj
164.893326	166.768326	F#:maj
166.768326	168.643326	Ab:min
168.643326	170.518326	Eb:min
170.518326	172.393326	E:maj
172.393326	174.268326	C#:min
174.268326	176.143326	E:maj
176.143326	178.018326	F#:maj
178.018326	179.893326	B:maj
179.893326	181.768326	F#:maj
181.768326	183.643326	Ab:min
183.643326	185.518326	Eb:min
185.518326	187.393326	E:maj
187.393326	189.268326	Eb:min
189.268326	191.143326	C#:min7
191.143326	193.018326	F#:maj
193.018326	196.768326	Ab:min
196.768326	198.643326	C#:min
198.643326	200.518326	F#:maj
200.518326	202.393326	B:sus2
202.393326	204.268326	B:maj
204.268326	206.143326	C#:min7
206.143326	208.018326	F#:maj
208.018326	208.993474	F#:sus4
208.993474	210.046104	Ab:min/b3
210.046104	212.151364	F#:maj/3
212.151364	214.256624	Ab:maj
214.256624	216.361884	C#:min/b3
216.361884	218.467144	Ab:min/b3
218.467144	220.572404	F#:maj
220.572404	224.782924	C#:min/b3
224.782924	226.888184	B:sus2
226.888184	231.098704	Ab:min/b3
0.022683	0.754389	N
0.754389	1.486095	N
1.486095	4.412919	G:min7
4.412919	7.339743	Eb:sus2
7.339743	10.266567	Bb:maj
10.266567	13.193391	F:maj
13.193391	16.120215	G:min7
16.120215	19.047039	Eb:sus2
19.047039	21.973863	Bb:maj
21.973863	24.900687	F:maj
24.900687	27.827511	G:min
27.827511	30.754335	Eb:maj
30.754335	33.681159	Bb:maj
33.681159	36.607983	F:maj
36.607983	39.534807	G:min
39.534807	42.461631	Eb:maj
42.461631	45.388455	Bb:maj
45.388455	48.315279	F:maj
48.315279	51.242103	G:min
51.242103	54.168927	F:maj
54.168927	57.095751	Eb:maj
57.095751	58.559163	Bb:maj
58.559163	60.022575	F:maj
60.022575	62.949399	G:min
62.949399	65.876223	F:maj
65.876223	68.803047	Eb:maj
68.803047	70.266459	Bb:maj
70.266459	71.729871	F:maj
71.729871	74.656695	G:min
74.656695	76.120107	D:min7
76.120107	77.583519	D:min
77.583519	80.510343	Eb:maj
80.510343	83.437167	Bb:maj
83.437167	86.363991	G:min
86.363991	87.827403	D:min7
87.827403	89.290815	D:min
89.290815	90.754227	Eb:maj
90.754227	92.217639	F:maj
92.217639	95.144463	G:min
95.144463	98.071287	G:min
98.071287	100.998111	D:min
100.998111	103.924935	Eb:maj
103.924935	105.388347	Bb:maj
105.388347	106.851759	F:maj
106.851759	109.778583	G:min
109.778583	112.705407	D:min
112.705407	114.168819	Eb:maj
114.168819	115.632231	F:maj
115.632231	118.559055	G:min
118.559055	121.485879	G:min
121.485879	124.412703	Eb:maj
124.412703	127.339527	Bb:maj
127.339527	130.266351	F:maj
130.266351	133.193175	G:min
133.193175	136.119999	Eb:maj
136.119999	139.046823	Bb:maj
139.046823	141.973647	F:maj
141.973647	144.900471	G:min
144.900471	147.827295	F:maj
147.827295	150.754119	Eb:maj
150.754119	152.217531	Bb:maj
152.217531	153.680943	F:maj
153.680943	156.607767	G:min
156.607767	159.534591	F:maj
159.534591	162.461415	Eb:maj
162.461415	163.924827	Bb:maj
163.924827	165.388239	F:maj
165.388239	168.315063	G:min
168.315063	169.778475	D:min7
169.778475	171.241887	D:min
171.241887	174.168711	Eb:maj
174.168711	177.095535	Bb:maj
177.095535	180.022359	G:min
180.022359	181.485771	D:min7
181.485771	182.949183	D:min
182.949183	184.412595	Eb:maj
184.412595	185.876007	F:maj
185.876007	188.802831	G:min
188.802831	191.729655	G:min
191.729655	193.193067	D:min7
193.193067	194.656479	D:min
194.656479	197.583303	Eb:maj
197.583303	200.510127	Bb:maj
200.510127	203.436951	G:min
203.436951	204.900363	D:min7
204.900363	206.363775	D:min
206.363775	207.827187	Eb:maj
207.827187	209.290599	F:maj
209.290599	212.217423	G:min
212.217423	215.144247	G:min
215.144247	218.071071	D:min
218.071071	220.997895	Eb:maj
220.997895	222.461307	Bb:maj
222.461307	223.924719	F:maj
223.924719	225.388131	G:min
225.388131	227.583249	G:min
227.583249	229.046661	G:min
0.261231	1.184308	N
1.184308	3.030462	Eb:maj
3.030462	4.876616	C:min
4.876616	6.72277	Ab:maj
6.72277	8.568924	G:min
8.568924	10.415078	F:min
10.415078	12.261232	G:min
12.261232	14.107386	F:min
14.107386	15.95354	Bb:maj
15.95354	19.645848	Eb:maj
19.645848	23.338156	C:min
23.338156	25.18431	Ab:maj
25.18431	27.030464	G:maj
27.030464	28.876618	F:min7
28.876618	30.722772	Bb:maj
30.722772	32.568926	G:min
32.568926	34.41508	C:min
34.41508	38.107388	F:min
38.107388	41.799696	Bb:maj
41.799696	45.492004	Eb:maj
45.492004	49.184312	C:min
49.184312	51.030466	Ab:maj
51.030466	52.87662	G:maj
52.87662	54.722774	F:min7
54.722774	56.568928	Bb:maj
56.568928	58.415082	G:min
58.415082	60.261236	C:min
60.261236	63.953544	F:min
63.953544	67.645852	Bb:maj
67.645852	69.492006	Ab:maj
69.492006	71.33816	Bb:maj
71.33816	73.184314	Eb:maj
73.184314	75.030468	C:min
75.030468	76.876622	Ab:maj
76.876622	78.722776	G:min
78.722776	80.56893	F:min
80.56893	82.415084	G:min
82.415084	84.261238	F:min
84.261238	86.107392	Bb:maj
86.107392	87.953546	Eb:maj
87.953546	89.7997	C:min
89.7997	91.645854	Ab:maj
91.645854	93.492008	G:min
93.492008	95.338162	F:min
95.338162	97.184316	G:min
97.184316	99.03047	F:min
99.03047	100.876624	Bb:maj
100.876624	104.568932	Ab:sus2
104.568932	108.26124	Bb:maj
108.26124	110.107394	Eb:maj
110.107394	111.953548	C:min
111.953548	113.799702	Ab:maj
113.799702	115.645856	G:min
115.645856	117.49201	F:min
117.49201	119.338164	G:min
119.338164	121.184318	F:min
121.184318	123.030472	Bb:maj
123.030472	126.72278	Eb:maj
126.72278	130.415088	C:min
130.415088	132.261242	Ab:maj
132.261242	134.107396	G:maj
134.107396	135.95355	F:min7
135.95355	137.799704	Bb:maj
137.799704	139.645858	G:min
139.645858	141.492012	C:min
141.492012	145.18432	F:min
145.18432	148.876628	Bb:maj
148.876628	150.722782	Ab:maj
150.722782	152.568936	Bb:maj
152.568936	154.41509	Eb:maj
154.41509	156.261244	C:min
156.261244	158.107398	Ab:maj
158.107398	159.953552	G:min
159.953552	161.799706	F:min
161.799706	163.64586	G:min
163.64586	165.492014	F:min
165.492014	167.338168	Bb:maj
167.338168	169.184322	Eb:maj
169.184322	171.030476	C:min
171.030476	172.87663	Ab:maj
172.87663	174.722784	G:min
174.722784	176.568938	F:min
176.568938	178.415092	G:min
178.415092	180.261246	F:min
180.261246	182.1074	Bb:maj
182.1074	185.799708	Ab:sus2
185.799708	189.492016	Bb:maj
189.492016	191.33817	Eb:maj
191.33817	193.184324	C:min
193.184324	195.030478	Ab:maj
195.030478	196.876632	G:min
196.876632	198.722786	F:min
198.722786	200.56894	G:min
200.56894	202.415094	F:min
202.415094	204.261248	Bb:maj
204.261248	206.107402	Eb:maj
206.107402	207.953556	C:min
207.953556	209.79971	Ab:maj
209.79971	211.645864	G:min
211.645864	213.492018	F:min
213.492018	215.338172	G:min
215.338172	217.184326	F:min
217.184326	219.03048	Bb:maj
219.03048	220.876634	Eb:maj
220.876634	222.722788	C:min
222.722788	224.568942	Ab:maj
224.568942	226.415096	G:min
226.415096	228.26125	F:min
228.26125	230.107404	G:min
230.107404	231.953558	F:min
231.953558	233.799712	Bb:maj
233.799712	235.645866	Ab:sus2
235.645866	237.49202	Bb:maj
237.49202	238.415097	Eb:maj
238.415097	239.338174	Eb:sus2
239.338174	241.184328	Eb:maj
241.184328	244.876636	C:min
244.876636	248.568944	F:min
248.568944	251.380411	C#:maj/3
251.380411	255.300156	Eb:sus2
255.300156	259.439087	Eb:maj
259.439087	260.49571499999996	N
0.313042	0.747823	N
0.747823	1.182604	N
1.182604	1.617385	N
1.617385	3.356509	Eb:min
3.356509	5.095633	Ab:min
5.095633	6.834757	C#:maj
6.834757	8.573881	F#:maj
8.573881	10.313005	Eb:min
10.313005	12.052129	Ab:min
12.052129	13.791253	Bb:maj
13.791253	15.095596	Eb:maj
15.095596	16.83472	Eb:min
16.83472	18.573844	Eb:min
18.573844	20.312968	C#:maj
20.312968	22.052092	C#:maj
22.052092	23.791216	Ab:min
23.791216	25.53034	Ab:min
25.53034	27.269464	Bb:maj
27.269464	29.008588	Bb:maj
29.008588	29.443369	Bb:maj
29.443369	30.747712	Eb:min
30.747712	32.486836	Eb:min
32.486836	34.22596	C#:maj
34.22596	35.965084	C#:maj
35.965084	37.704208	Ab:min
37.704208	39.443332	Ab:min
39.443332	41.182456	Bb:maj
41.182456	42.92158	Eb:min/5
42.92158	44.660704	Eb:min
44.660704	46.399828	Eb:min
46.399828	46.834609	Eb:min
46.834609	48.138952	Ab:min/5
48.138952	48.573733	Eb:sus4
48.573733	49.878076	C#:maj
49.878076	50.312857	C#:maj
50.312857	51.6172	F#:maj
51.6172	52.051981	F#:maj
52.051981	53.356324	Eb:min
53.356324	53.791105	Eb:min
53.791105	55.095448	Ab:min
55.095448	55.530229	Ab:min/5
55.530229	56.834572	C#:maj
56.834572	57.269353	C#:maj
57.269353	58.573696	Bb:maj
58.573696	59.008477	Bb:maj/5
59.008477	60.31282	Eb:min
60.31282	60.747601	Eb:min
60.747601	62.051944	Ab:min/5
62.051944	62.486725	Eb:sus4
62.486725	63.791068	C#:maj
63.791068	64.225849	C#:maj
64.225849	65.530192	F#:maj
65.530192	65.964973	F#:maj
65.964973	67.269316	Eb:min
67.269316	67.704097	Eb:min
67.704097	69.00844	Ab:min
69.00844	69.443221	Ab:min/5
69.443221	70.312783	C#:maj
70.312783	70.747564	Bb:maj
70.747564	71.617126	Eb:sus2
71.617126	72.486688	Eb:min
72.486688	74.225812	Eb:min7
74.225812	75.964936	Eb:min7/b7
75.964936	77.70406	Eb:min7
77.70406	79.443184	Eb:min7
79.443184	81.182308	Eb:min7
81.182308	82.921432	Eb:min7/b7
82.921432	84.660556	Eb:min7/b7
84.660556	86.39968	Eb:min7/b7
86.39968	87.269242	Eb:min7
87.269242	88.138804	Eb:min
88.138804	89.008366	Eb:sus4
89.008366	89.877928	Ab:min
89.877928	90.312709	Eb:sus4
90.312709	91.617052	C#:maj
91.617052	92.051833	C#:maj
92.051833	93.356176	F#:maj
93.356176	93.790957	F#:maj
93.790957	95.0953	Eb:min
95.0953	95.530081	Eb:min
95.530081	96.834424	Ab:min
96.834424	97.269205	Ab:min/b3
97.269205	98.573548	Bb:maj
98.573548	100.312672	Eb:sus2
100.312672	102.051796	Eb:min
102.051796	103.79092	Eb:min
103.79092	105.530044	C#:maj
105.530044	107.269168	C#:maj
107.269168	109.008292	Ab:min
109.008292	110.747416	Ab:min
110.747416	112.48654	Bb:maj
112.48654	114.225664	Bb:maj
114.225664	114.660445	Bb:maj
114.660445	115.964788	Eb:min
115.964788	117.703912	Eb:min
117.703912	119.443036	C#:maj
119.443036	121.18216	C#:maj
121.18216	122.921284	Ab:min
122.921284	124.660408	Ab:min
124.660408	126.399532	Bb:maj
126.399532	128.138656	Eb:min/5
128.138656	129.87778	Eb:min
129.87778	131.616904	Eb:min
131.616904	132.051685	Eb:min
132.051685	133.356028	Ab:min/5
133.356028	133.790809	Eb:sus4
133.790809	135.095152	C#:maj
135.095152	135.529933	C#:maj
135.529933	136.834276	F#:maj
136.834276	137.269057	F#:maj
137.269057	138.5734	Eb:min
138.5734	139.008181	Eb:min
139.008181	140.312524	Ab:min
140.312524	140.747305	Ab:min/5
140.747305	142.051648	C#:maj
142.051648	142.486429	C#:maj
142.486429	143.790772	Bb:maj
143.790772	144.225553	Bb:maj/5
144.225553	145.529896	Eb:min
145.529896	145.964677	Eb:min
145.964677	147.26902	Ab:min/5
147.26902	147.703801	Eb:sus4
147.703801	149.008144	C#:maj
149.008144	149.442925	C#:maj
149.442925	150.747268	F#:maj
150.747268	151.182049	F#:maj
151.182049	152.486392	Eb:min
152.486392	152.921173	Eb:min
152.921173	154.225516	Ab:min
154.225516	154.660297	Ab:min/5
154.660297	155.529859	C#:maj
155.529859	155.96464	Bb:maj
155.96464	156.834202	Eb:sus2
156.834202	157.703764	Eb:min
157.703764	159.442888	Eb:min
159.442888	161.182012	Ab:min
161.182012	161.616793	Ab:min
161.616793	162.921136	C#:maj
162.921136	164.66026	F#:maj/5
164.66026	165.095041	C#:sus4
165.095041	166.399384	Eb:min
166.399384	168.138508	Ab:min
168.138508	168.573289	E:maj/3
168.573289	169.877632	C#:maj
169.877632	170.747194	Bb:min
170.747194	171.616756	Bb:maj
171.616756	172.051537	Bb:maj/3
172.051537	173.35588	Eb:min
173.35588	173.790661	Eb:min
173.790661	175.095004	Ab:min/5
175.095004	175.529785	Eb:sus4
175.529785	176.834128	C#:maj
176.834128	177.268909	C#:maj
177.268909	178.573252	F#:maj
178.573252	179.008033	F#:maj
179.008033	180.312376	Eb:min
180.312376	180.747157	Eb:min
180.747157	182.0515	Ab:min
182.0515	182.486281	Ab:min/5
182.486281	183.355843	C#:maj
183.355843	183.790624	Bb:maj
183.790624	184.660186	Eb:sus2
184.660186	185.529748	Eb:min
185.529748	187.268872	Eb:min
187.268872	187.703653	Eb:min
187.703653	189.007996	Ab:min/5
189.007996	189.442777	Eb:sus4
189.442777	190.74712	C#:maj
190.74712	191.181901	C#:maj
191.181901	192.486244	F#:maj
192.486244	192.921025	F#:maj
192.921025	194.225368	Eb:min
194.225368	194.660149	Eb:min
194.660149	195.964492	Ab:min
195.964492	196.399273	Ab:min/5
196.399273	197.703616	Bb:maj
197.703616	200.312302	Bb:maj
200.312302	201.616645	Eb:sus2
201.616645	202.051426	Eb:min
202.051426	203.79055	Eb:maj
203.79055	205.529674	Eb:maj
205.529674	206.39923599999997	Eb:maj
0.713332	1.546664	N
1.546664	2.379996	C:maj
2.379996	4.879992	C:sus2
4.879992	6.546656	G:maj
6.546656	8.21332	G:maj7
8.21332	11.546648	C:maj
11.546648	13.363899	D:sus2
13.363899	17.380875	D:maj
17.380875	19.048691	C:maj
19.048691	20.715355	D:maj
20.715355	24.048683	B:min
24.048683	25.715347	A:min
25.715347	27.382011	D:maj
27.382011	30.715339	G:maj
30.715339	32.382003	C:maj
32.382003	34.048667	D:maj
34.048667	35.715331	B:min
35.715331	37.381995	E:maj
37.381995	40.715323	A:min7
40.715323	44.096817	D:maj
44.096817	47.430145	C:maj
47.430145	49.096809	B:min
49.096809	50.763473	E:min
50.763473	52.430137	A:min7
52.430137	54.096801	D:maj
54.096801	55.763465	G:sus2
55.763465	57.430129	G:maj
57.430129	59.096793	C:maj
59.096793	60.763457	D:maj
60.763457	62.430121	B:min7
62.430121	64.096785	E:min7
64.096785	65.763449	A:min7
65.763449	67.430113	F#:hdim7
67.430113	70.950951	B:maj
70.950951	72.649651	G:maj
72.649651	74.316315	F#:hdim7
74.316315	77.649643	E:min
77.649643	79.316307	C:maj
79.316307	80.982971	D:maj
80.982971	82.649635	G:maj
82.649635	83.482967	C:maj/5
83.482967	84.316299	G:maj
84.316299	85.982963	F#:hdim7
85.982963	87.649627	B:maj
87.649627	88.482959	E:min
88.482959	89.316291	D:maj
89.316291	90.982955	C#:dim
90.982955	94.316283	A:min
94.316283	97.917381	D:maj
97.917381	99.595801	G:maj
99.595801	101.239635	F#:hdim7
101.239635	104.527303	E:min
104.527303	106.171137	C:maj
106.171137	107.814971	D:maj
107.814971	109.458805	G:maj
109.458805	110.280722	C:maj/5
110.280722	111.102639	G:maj
111.102639	112.746473	F#:hdim7
112.746473	114.390307	B:maj
114.390307	115.212224	E:min
115.212224	116.034141	D:maj
116.034141	117.677975	C#:dim
117.677975	120.965643	A:min
120.965643	125.897145	D:maj
125.897145	128.362896	C:maj
128.362896	129.184813	D:maj
129.184813	132.472481	B:min
132.472481	134.938232	E:min
134.938232	135.760149	D:maj
135.760149	137.403983	C:maj
137.403983	141.513568	C:maj
141.513568	144.801236	C:maj
144.801236	146.44507	B:min
146.44507	148.088904	E:min
148.088904	149.732738	A:min7
149.732738	151.376572	D:maj
151.376572	153.020406	G:sus2
153.020406	154.66424	G:maj
154.66424	156.308074	C:maj
156.308074	157.951908	D:maj
157.951908	159.595742	B:min7
159.595742	161.239576	E:min7
161.239576	162.88341	A:min7
162.88341	164.527244	F#:hdim7
164.527244	167.814912	B:maj
167.814912	169.458746	G:maj
169.458746	171.10258	F#:hdim7
171.10258	174.390248	E:min
174.390248	176.034082	C:maj
176.034082	177.677916	D:maj
177.677916	179.32175	G:maj
179.32175	180.161556	C:maj/5
180.161556	180.999637	G:maj
180.999637	182.643471	F#:hdim7
182.643471	184.287305	B:maj
184.287305	185.109222	E:min
185.109222	185.931139	D:maj
185.931139	187.574973	C#:dim
187.574973	190.862641	A:min
190.862641	194.150309	D:maj
194.150309	197.437977	E:maj
197.437977	200.725645	D:maj
200.725645	204.013313	G:maj
204.013313	207.300981	C:maj
207.300981	210.588649	F:maj
210.588649	213.876317	D:maj
213.876317	215.520151	G:maj
215.520151	217.163985	F#:hdim7
217.163985	220.451653	E:min
220.451653	222.095487	C:maj
222.095487	223.739321	D:maj
223.739321	225.383155	G:maj
225.383155	226.205072	C:maj/5
226.205072	227.026989	G:maj
227.026989	228.670823	F#:hdim7
228.670823	230.314657	B:maj
230.314657	231.136574	E:min
231.136574	231.958491	D:maj
231.958491	233.602325	C#:dim
233.602325	236.889993	A:min
236.889993	238.533827	D:maj
238.533827	240.177661	Eb:maj
240.177661	241.821495	Ab:maj
241.821495	243.465329	G:hdim7
243.465329	246.752997	F:min
246.752997	248.396831	C#:maj
248.396831	250.040665	Eb:maj
250.040665	251.684499	Ab:maj
251.684499	252.506416	C#:maj/5
252.506416	253.328333	Ab:maj
253.328333	254.972167	G:hdim7
254.972167	256.616001	C:maj
256.616001	257.437918	F:min
257.437918	258.259835	Eb:maj
258.259835	259.903669	D:dim
259.903669	263.191337	Bb:min
263.191337	268.122839	Eb:maj
268.122839	271.410507	C#:maj
271.410507	274.698175	C:min
274.698175	276.342009	Bb:min
276.342009	277.985843	C:min7
277.985843	278.80776	C:min
278.80776	281.273511	Ab:maj
281.273511	282.917345	Ab:sus2
282.917345	284.561179	Ab:maj
284.561179	286.20501300000006	Ab:maj
0.582725	1.491813	N
1.491813	5.128165	Eb:maj
5.128165	8.764517	C:min
8.764517	12.400869	Ab:maj
12.400869	16.037221	Bb:maj
16.037221	16.946309	Eb:maj
16.946309	17.855397	Eb:sus2
17.855397	19.673573	Eb:maj
19.673573	23.309925	F:min7
23.309925	26.946277	Bb:maj
26.946277	28.764453	Eb:sus2
28.764453	30.582629	Eb:maj
30.582629	34.218981	Eb:maj
34.218981	36.037157	G:min
36.037157	37.855333	C:min
37.855333	39.673509	Ab:maj
39.673509	41.491685	Eb:maj
41.491685	43.309861	Ab:maj
43.309861	45.128037	Bb:maj
45.128037	46.946213	Ab:maj
46.946213	48.764389	Bb:maj
48.764389	50.582565	G:min
50.582565	52.400741	C:min
52.400741	54.218917	F:min
54.218917	56.037093	G:min
56.037093	57.855269	Ab:maj
57.855269	61.491621	Bb:maj
61.491621	65.127973	Eb:maj
65.127973	66.946149	G:min
66.946149	68.764325	C:min
68.764325	70.582501	Ab:maj
70.582501	72.400677	Eb:maj
72.400677	74.218853	Ab:maj
74.218853	76.037029	Bb:maj
76.037029	77.855205	Ab:maj
77.855205	79.673381	Bb:maj
79.673381	81.491557	G:min
81.491557	83.309733	C:min
83.309733	85.127909	F:min
85.127909	86.946085	G:min
86.946085	88.764261	Ab:maj
88.764261	90.582437	Bb:maj
90.582437	92.400613	Bb:maj
92.400613	94.218789	Ab:maj
94.218789	96.036965	Bb:maj
96.036965	97.855141	G:min
97.855141	99.673317	C:min
99.673317	101.491493	Ab:maj
101.491493	103.309669	G:min
103.309669	105.127845	F:maj
105.127845	106.946021	Bb:maj
106.946021	108.764197	Ab:maj
108.764197	110.582373	Bb:maj
110.582373	112.400549	G:min
112.400549	114.218725	C:min7
114.218725	116.036901	F:min
116.036901	117.855077	Ab:maj
117.855077	121.491429	Bb:maj
121.491429	123.309605	Ab:maj
123.309605	125.127781	Bb:maj
125.127781	126.945957	G:min
126.945957	128.764133	C:min
128.764133	130.582309	Ab:maj
130.582309	132.400485	G:min
